Key	Value
[size=12][color=#000000]口…口口口…口……木头做的剑啊，倒是让我回忆起刚学剑术时候的日子……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Đầu gỗ làm kiếm a, ngược lại để ta nhớ lại vừa học kiếm thuật thời điểm thời gian...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此界的兵器冶炼之术倒是也别出机杼，至少我们世界若不用法力淬炼，很难将青铜剑打造到这个地步……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Giới này binh khí dã luyện chi thuật ngược lại là cũng đừng ra bố cục, chí ít chúng ta thế giới nếu không dùng pháp lực rèn luyện, rất khó đem thanh đồng kiếm chế tạo đến nước này...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物倒是让我想起外门弟子的那些日子，姑且留个纪念吧……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này ngược lại để ta nhớ tới ngoại môn đệ tử những ngày kia, tạm thời lưu cái kỷ niệm đi...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……这是我在这个世界上第一个朋友阿迪特送的礼物，和凡人交朋友，真的是很久之前的记忆了……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Đây là ta trên thế giới này người bạn thứ nhất Adidas đặc biệt tặng lễ vật, cùng phàm nhân kết giao bằng hữu, thật là thật lâu trí nhớ lúc trước...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“光盘”，据说在此界也算是上古遗物，这东西小小一片就能记录无穷的消息，比元神高人的神念留影都不遑多让，而且代价极其低廉，不需要任何法力就能批量生产，真的是神妙无比，没想到凡人居然能做到仙人都做不到的事，有趣有趣…口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là đĩa CD, nghe nói tại giới này cũng coi là thượng cổ di vật, thứ này nho nhỏ một mảnh liền có thể ghi chép vô tận tin tức, so Nguyên Thần cao nhân thần niệm ảnh lưu niệm đều không thua bao nhiêu, mà lại đại giới cực kỳ rẻ tiền, không cần bất luận cái gì pháp lực liền có thể đại lượng sản xuất, thật là thần diệu vô biên, không nghĩ tới phàm nhân thế mà có thể làm được tiên nhân đều làm không được sự tình, thú vị thú vị... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此界凡人多以此物长途跋涉，省却了饲养骡马的繁琐，构思确实巧妙……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Giới này phàm nhân nhiều dùng cái này vật lặn lội đường xa, tiết kiệm được chăn nuôi la ngựa rườm rà, cấu tứ xác thực xảo diệu...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此玩偶是名唤“羊驼”的奇特动物，确实闻所未闻的物种……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Này con rối là tên gọi dê còng kì lạ động vật, xác thực chưa bao giờ nghe giống loài...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“海苔卷饼”，乃是用海洋中一种奇怪的食材制作，颇具风味，不知道我们世界的海洋中有没有此物……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là rong biển quyển bánh, chính là dùng trong hải dương một loại kỳ quái nguyên liệu nấu ăn chế tác, rất có phong vị, không biết chúng ta thế giới trong hải dương có hay không vật này...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“汽水”，味道倒是一般，不过内中富含的气泡给人会带来一些奇妙的口感，颇为新奇……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là nước ngọt, hương vị ngược lại là, bất quá bên trong giàu có bọt khí cho người ta sẽ mang đến một chút kỳ diệu cảm giác, có chút mới lạ...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“奶油鱼汤”，据说奶油是从动物乳汁中提取的精华，我们世界可没有这样的烹饪方法，吃起来有点奇怪……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là bơ canh cá, nghe nói bơ là chạy theo vật sữa tươi bên trong rút ra tinh hoa, chúng ta thế giới nhưng không có dạng này nấu nướng phương pháp, bắt đầu ăn có chút kỳ quái...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“蔬菜丸子汤”，我们也有这道菜，虽然做法类似，但是口味却很不一样，有点想念家乡的味道了……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là rau quả viên thuốc canh, chúng ta cũng có món ăn này, mặc dù cách làm cùng loại, nhưng là khẩu vị lại rất không giống, hơi nhớ quê quán hương vị...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“肉酱面”，我们也有这道菜，虽然做法类似，但是口味却很不一样，有点想念家乡的味道了……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là mì thịt tương, chúng ta cũng có món ăn này, mặc dù cách làm cùng loại, nhưng là khẩu vị lại rất không giống, hơi nhớ quê quán hương vị...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“海鲜大杂烩”，其实就是海中食材一锅乱炖，这厨艺简直让我想起太一门的小师弟，哎，不知道他活下来没有……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là hải sản món thập cẩm, kỳ thật chính là trong biển nguyên liệu nấu ăn một nồi loạn hầm, cái này trù nghệ quả thực để cho ta nhớ tới Thái Nhất Môn tiểu sư đệ, ai, không biết hắn sống sót không có...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“芝士虾焗饭”，“焗”这种做法似乎在我们的世界没有听说过，感觉有点意思……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là chi sĩ tôm hấp cơm, hấp cách làm này tựa hồ tại thế giới của chúng ta chưa nghe nói qua, cảm giác có chút ý tứ...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“莹月草汁”，据说可以治疗眩晕，我喝了喝，有点像清心草的味道，真的不怎么样………口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là oánh nguyệt thảo nước, nghe nói có thể trị mê muội, ta uống uống, có điểm giống thanh tâm cỏ hương vị, thật chẳng ra sao cả......... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此鱼名为“猫儿跳”，味道一般，但是猫似乎很喜欢吃，真想搞一条给二师兄养的那只火灵猫尝尝……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Này cá tên là mèo con nhảy, hương vị, nhưng là mèo tựa hồ rất thích ăn, thật muốn làm một đầu cho Nhị sư huynh nuôi con kia hỏa linh mèo nếm thử...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……哈哈，这个世界也有小麦，不知道和我们的小麦有什么区别？送一些回去，不知道能不能成功呢……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Ha ha, thế giới này cũng có lúa mì, không biết cùng chúng ta lúa mì khác nhau ở chỗ nào? Đưa một chút trở về, không biết có thể thành công hay không đâu...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“通天羊奶”，产自这里一个叫通天镇的地方…十分有名……说起来这镇的名字也太威风了，纵观我们世界千年以降，也只有魔帝付辟空当的起通天二字………口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là thông thiên sữa dê, sinh ra từ nơi này một cái gọi thông thiên trấn địa phương... Mười phần nổi danh...... Nói đến cái này trấn danh tự cũng quá uy phong, nhìn chung chúng ta thế giới ngàn năm dĩ hàng, cũng chỉ có Ma Đế giao tích lỗ hổng lên thông thiên hai chữ......... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物名为“南瓜派”，是一名叫索菲的老人家的独门配方，说起来这里的凡人喜欢将各种各样的食物做成“派”，真是一种奇怪的烹饪方法………口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này tên là bí đỏ phái, là một gọi Sophie lão nhân gia độc môn phối phương, nói đến nơi này phàm nhân thích đem đủ loại đồ ăn làm thành phái, thật sự là một loại kỳ quái nấu nướng phương pháp......... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物叫做“飞机”，竟然可以搭载凡人于天空翱翔，本来想摄走一架，但是此物太过庞大，在这个世界补充灵气过于艰难，还是只送一个模型试试看好了……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này gọi là máy bay, vậy mà có thể chở khách phàm nhân tại bầu trời bay lượn, lúc đầu nghĩ thu đi một khung, nhưng là vật này quá mức khổng lồ, ở cái thế giới này bổ sung linh khí quá gian nan, vẫn là chỉ đưa một cái mô hình thử nhìn một chút tốt...... Miệng miệng miệng...... Miệng......[/color][/size]
[size=12][color=#000000]口…口口口…口……此物叫做“火箭”，甚至可以带人突破九天罡风进入天外之境，想不到以凡人之躯竟然可摘日月星辰，真乃奇迹！本来想摄走一架，但是此物太过庞大，在这个世界补充灵气过于艰难，还是只送一个模型试试看好了……口口口……口……[/color][/size]	[size=12][color=#000000] Miệng... Miệng miệng miệng... Miệng...... Vật này gọi là hỏa tiễn, thậm chí có thể dẫn người đột phá Cửu Thiên Cương Phong tiến vào thiên ngoại chi cảnh, nghĩ không ra lấy phàm nhân thân thể vậy mà nhưng hái nhật nguyệt tinh thần, thật là kỳ tích! Lúc đầu nghĩ thu đi một khung, nhưng là vật này quá mức khổng lồ, ở cái thế giới này bổ sung linh khí quá gian nan, vẫn là chỉ đưa một cái mô hình thử nhìn một chút tốt...... Miệng miệng miệng...... Miệng......[/color][/size]
