ID	Name	Desc
200165	Phổ Thông Nhân Gia	Xuất thân từ người bình thường, quá trình trưởng thành bên trong chưa hề thể hiện ra có bất kỳ võ học thiên phú, cho nên tuổi xây dựng sự nghiệp trước kia đều trải qua làm từng bước phổ thông sinh hoạt. Chỉ vì từ nhỏ liền có chút si mê với hiệp khách nhóm truyền kỳ cố sự, rốt cục tại 20 Tuổi năm đó hắn khinh suất cáo biệt cha mẹ bằng, dấn thân vào tiến cái kia hắn kỳ thật hoàn toàn không biết gì cả giang hồ
200166	Cải Biến Giang Hồ	Liên quan tới cái này giang hồ hắn biết đến càng nhiều, liền càng phẫn nộ. Rõ ràng trên đời này vẫn có nhiều như vậy bất công, nhiều như vậy dối trá, nhiều như vậy ức hiếp cùng oán độc —— Vì sao những cái kia tự khoe là danh môn chính phái đám người, vẫn có thể như vậy lười biếng tản mạn thậm chí dạng này tiếp tục mấy chục năm không có chút nào làm đâu?! Thế là, hắn liền khinh suất quyết định, hắn muốn đi cải biến cái này giang hồ.
200167	Thất Ức Thiếu Nữ	[NAME] Lai lịch thành mê, ngày nào đó sau khi tỉnh lại lại đột nhiên quên thân thế của mình. Nhưng cái này không trở ngại nàng vui đùa, cho nên cũng không vì thế hoang mang, ngược lại sống được càng thêm tự tại.
200168	Điểm Tâm Nữ Hài	Thường thường nghe trên giang hồ nghe đồn nàng trà trộn tại các nơi lớn nhỏ lầu viện thậm chí vương phủ hào trạch, mỗi khi bị hỏi lúc, bản nhân một mặt bất đắc dĩ biểu thị đạo nàng thuở nhỏ yêu thích ca múa, đi những địa phương kia đơn giản là đi tìm các tỷ tỷ học nghệ tâm sự, lại hét chút trà, ăn chút điểm tâm thôi, sau đó liền sẽ dậy sóng không tuyệt giảng thuật nàng nếm qua nào ăn ngon điểm tâm, vân vân vân vân.
200169	Cáp Tinh Hóa Hình	Tu luyện ngàn năm bồ câu tinh, bỏ tu vi hóa thành nhân hình, bị người giới dụ hoặc thường trú nhân gian.
200170	Du Hí Chủ Bá	Bởi vì yêu thích vui đùa, thế là ở nhân gian nóng lòng dạy người vui đùa chi đạo, được xưng là trò chơi dẫn chương trình.
200171	Kiếm Tiên Chuyển Thế	[NAME] Xuất thân từ thư hương môn đệ, nhưng từ nhỏ thích nghe nói trên giang hồ hiệp khách nhóm cố sự, nhất là một câu kia hiệp chi đại giả, vì nước vì dân càng làm cho hắn bỏ văn theo võ, cũng lựa chọn biểu tượng quân tử kiếm trở thành binh khí của mình! Cuối cùng trở thành nhất đại Kiếm Tiên.\n Sau vì thể ngộ kiếm đạo cực hạn, bỏ qua tu vi phong ấn ký ức, quay về phàm nhân chi thân.
200172	Đức Vân Sắc Chưởng Môn	Chuyển sinh sau [NAME] Sau khi thành niên, thành lập thuộc về hắn môn phái, đức mây sắc, đồng thời chiêu nạp một nhóm về sau vang danh thiên hạ đệ tử. Đức mây sắc lấy trung hiếu nghĩa lễ quảng nạp thiên hạ chi sĩ, danh chấn giang hồ.
200173	Tiên Nhân Chuyển Thế	[NAME] Xuất thân từ gia đình phú quý, chính là nào đó tiên nhân luân hồi chuyển thế chi thân. Tính cách lười biếng nhưng lại thiên phú dị bẩm, học thứ gì đều rất nhanh, thích nhất sự tình chính là bắt chước cùng mô phỏng đủ loại vật ly kỳ cổ quái.
200174	Đức Vân Sắc Phó Chưởng Môn	Sau trưởng thành, Sika góp nhặt thiên hạ tất cả bí tịch võ công, cũng coi đây là cơ sở khai sáng thuộc về mình công pháp, lấy đạo của người, hoàn lại kia thân. Làm sau đi giang hồ lúc cùng tôn á long mới quen đã thân, cộng đồng sáng lập danh chấn thiên hạ môn phái đức mây sắc.
200175	Xuyên Việt Giả	Xuyên qua nhiều cái thế giới trò chơi, dốc lòng đem mỗi cái thế giới trò chơi mang hướng quang minh kết cục, nghe nói có được người Saiya huyết thống, các loại năng lực thuộc tính phá trần, nhưng là chỉ có đang nghe đinh ( Máy sửa chữa ) Một tiếng sau mới có thể bộc phát, cho nên.. Có đôi khi cũng không phải mạnh như vậy.\n Hắn luôn luôn thích tự xưng bình sinh không có bất kỳ cái gì sai lầm, nhưng mà trên thực tế chỉ là nhìn thấy hắn sai lầm người đều bị làm chết.. Cho nên khi hắn môn nhân phải học được mắt mù... Lần này tu tiên hành trình lại sẽ mang đến như thế nào truyền kỳ cố sự đâu?
200176	Y Nhiên Tiểu Trí Thế Thân	Ở phương thế giới này, [NAME] Lấy ra một cái thân phận thần bí, không người biết lai lịch, không người biết chi tiết.
200177	Tinh Tương Học Giả	Xa xôi hương Quốc hoàng bên ngoài thích, cha chủ tứ xem sao khí cụ, lúc gặp Hoàng gia tu tiên thành gió, không vụ triều chính, dân chúng lầm than, tướng quân phản đối bằng vũ trang tru sát tinh quan, cha tướng tinh khí giao cho mà lưu vong, sống chết không rõ, Lục phu nhân trốn thâm sơn kế thừa cha nghiệp nghiên cứu tinh tượng mà không biết thời đại.
200178	Tinh Tương Học Gia	Nhiều năm sau, triều cương ổn định, tu tiên chi phong tái khởi, Lục phu nhân lại xuất hiện thâm sơn, tương lai chi mệnh, giao cho tay người nào?!
200179	Chủy Độn	Dương Thụ xuất sinh miệng lánh đời nhà, tổ tiên đến từ Đông Doanh tộc Uzumaki, mấy trăm năm biển cả thương ruộng, gia đạo sa sút, đến Dương Thụ gia gia kia một đời viễn độ trùng dương đi vào Dương gia thôn. Dương Thụ kế thừa tổ tiên miệng độn truyền thống, từ nhỏ nói nhiều không chỉ, hành hiệp trượng nghĩa, là cái khuyên can cao thủ.
200180	Trạng Sư	Trải qua vài chục năm du lịch thiên hạ cùng không ngừng tôi luyện, Dương Thụ đã trở thành đương thời nổi danh nhất đại tráng sư, hắn cay độc ác miệng miệng pháo phong cách làm người ca ngợi, tiếp nhận vụ án chưa hề thua kiện, giải quyết vô số phân tranh. Dương Thụ cùng nữ trợ thủ lông mày thật chuyện tình gió trăng cũng truyền vì giang hồ giai thoại.
200181	Quản Lý Tài Năng	Nặc ngói từ tiểu Thiên tư thông minh. Lấy lịch sử trẻ tuổi nhất ghi chép trở thành thị trưởng về sau, hắn tại nhiều tổ chức thành thị cộng đồng, bệnh viện, sân bay các loại kiến thiết công việc, làm qua chỉ huy quân sự, thậm chí tham dự qua các loại ngoài hành tinh thăm dò kế hoạch cũng làm ra kiệt xuất cống hiến, nhưng cuối cùng không có tại bất luận cái gì một chỗ định cư ở lâu. Vì phong phú kiến thức cùng nghênh đón càng lớn khiêu chiến, nặc ngói người này cả đời đều đang tìm mới mục đích.
200182	Thị Trường	Cứ việc sớm đã không tại bất luận cái gì cơ cấu nhậm chức, nhưng lâu dài du tẩu cùng chính phủ cùng các loại trung tâm hình tập đoàn xí nghiệp quyết sách tầng lớp khiến cho nặc ngói có phong phú quản lý kinh nghiệm. Những kinh nghiệm này bao dung sĩ công nông thương từng cái lĩnh vực. Đồng thời bởi vì lâu dài ứng đối các loại chính khách nguyên nhân khiến cho nặc ngói luyện thành một bộ ưu tú biện luận kỹ xảo, tại xử lý câu thông sự vụ lúc thành thạo điêu luyện. Những kinh nghiệm này bị nặc ngói nhớ cho kỹ, cho dù tại luân hồi chuyển thế về sau cũng không hoàn toàn quên mất.
200183	Tài Hoa Thiên Thụ	Đời trước chiếu đát vì thiểu năng nhi đồng, bởi vì cha mẹ chết sớm, mình lại hành động bất tiện, hài tử sinh hoạt mười phần khốn khổ, nội tâm lại hết sức thiện lương, làm qua rất nhiều chuyện tốt, cảm động trời xanh, cho nên chuyển thế. Thế này chiếu đát đến năm tuổi lúc, chưa từng nhận biết viết công cụ. Bỗng nhiên có một ngày khóc yêu cầu những vật này. Phụ thân của hắn đối với cái này cảm thấy kinh ngạc, liền hướng hàng xóm nơi đó đem những vật kia mượn tới cho hắn. Hắn lập tức viết xuống bốn câu, cũng mình đề bên trên tên của mình, cho toàn hương tú tài thưởng thức.
200184	Côn Lôn Tầm Tiên	Chiếu đát thiên phú dị bẩm lại chưa bước vào hoạn lộ, trải qua cao nhân trỉa hạt trở thành y đạo đại gia, chăm sóc người bị thương, cứu người vô số. Sau chiếu đát say mê tu hành, đạp lên tìm tiên nhân tung tích đường đi, cũng trợ giúp trên đường đi đám người. Thời gian không phụ người hữu tâm, chiếu đát cuối cùng tại Côn Luân Sơn tìm được tiên nhân động phủ, từ đó thu hoạch được bí sách một bộ.
200185	Kỳ Nguyện Chi Lực	Ngàn vạn phàm nhân hướng tới yên vui tường hòa tu tiên thế giới, cho nên sinh ra to lớn cầu nguyện chi lực, trải qua tích lũy tháng ngày cuối cùng ngưng tụ ra một cái mới sinh mệnh! Hắn cho mình mệnh danh là thân thân như dã.《 Luận Ngữ 》 Bên trong nâng lên tử chi yến cư, thân thân như dã, Yêu yêu như dã. Hình dung Khổng Tử ở nhà sinh hoạt hàng ngày bên trong rất thoải mái dễ chịu, đồng thời trôi qua phi thường hoạt bát vui sướng, mà không phải sầu mi khổ kiểm Thiên Thiên ưu sầu. Thân thân như dã danh tự chính là bởi vậy mà đến. Về sau thân thân như dã thành tiên sau bởi vì không đành lòng thế gian khó khăn cho nên lại vào luân hồi, đem vui vẻ đưa đến thế gian.
200186	Mật Văn	《 Trong lúc say sống - Bình thường yên vui 》\n Sự tình không khó, sự tình không dễ, hoàn mỹ một chuyện nhất không dễ.\n Người nghĩ sự tình, tất nghĩ ngọc, nhưng sự tình sinh hà dần dần từ say.\n Say giải lo, say giải sầu, say giải không được từ vô năng.\n Biết say tội, đau nhức say tội, hưởng trong lúc say vui không nghĩ giải say.
200187	Kiếm Tiên Chuyển Thế	[NAME] Kiếp trước chính là tung hoành tu hành giới Kiếm Tiên, lấy một kiếm tuyệt sát chi thuật nghe tiếng. Từng giết rồng đồ phượng, càng cùng thượng cổ người tu hành tranh phong, uy chấn thiên hạ.
200188	Hách Môn Lĩnh Tụ	[NAME] Chính là hách môn lãnh tụ, nó môn hạ môn đồ ngàn vạn, thanh thế to lớn.
200189	Đa Bảo Đồng Tử	[NAME] Kiếp trước chính là thái thượng tọa hạ đồng tử, nhập thế luân hồi sau sinh ra ở một cái người có nghề gia đình, trời sinh thu được vận mệnh chiếu cố, có hóa mục nát thành Thần khí kỹ nghệ. Trải qua hắn cải tạo, liền xem như nhìn qua không dùng được chi vật cũng có thể phát huy ra diệu dụng.
200190	Hách Môn Đệ Tử	[NAME] Chính là hách môn đệ tử bên trong người nổi bật, đi theo hách môn lãnh tụ đánh nam dẹp bắc, lập xuống công lao hãn mã.
200191	Thiên Kim Chi Thể	[NAME] Chính là đến ăn tiêu trời công chúa, nhưng mà nàng từ nhỏ đã có một cái mộng giang hồ, vẫn chưa đủ tại thiên kim đại tiểu thư sinh hoạt. Vì thế nàng cam thụ vất vả ma luyện làm ra một bộ thân thủ tốt.
200192	Hách Môn Đệ Tử	[NAME] Chính là hách môn đệ tử bên trong người nổi bật, đi theo hách môn lãnh tụ đánh nam dẹp bắc, lập xuống công lao hãn mã.
200193	Đạo Tâm Chuyển Thế	[NAME] Chính là thượng cổ tiên nhân chuyển thế, trời sinh có được siêu phàm thoát tục đạo tâm, là trời sinh tu đạo hạt giống.
200194	Thượng Thanh Truyện Nhân	[NAME] Sau khi thành niên, ở kiếp trước ký ức dẫn đạo hạ trùng nhập tiên môn, khôi phục mình thượng thanh truyền nhân thân phận. Thân phụ thượng thanh truyền thừa [NAME] Lập chí khôi phục Thiên tôn vinh quang.
200195	Tiên Nữ Hạ Phàm	[NAME] Là từ trên trời hạ phàm lịch luyện tiên nữ, lấy người ngực đẹp đại xuất tên. Đã từng là một kỹ thuật lưu tuyển thủ, về sau trở thành một trò chơi giải thích. Những kinh nghiệm này để nàng tràn ngập tinh thần mạo hiểm.
200196	Diệu Thủ Hành Thiên Hạ	[NAME] Về sau lên chiến trường trở thành một chăm sóc người bị thương lính quân y, y thuật hơn người, được xưng là đệ nhất lính quân y, vận dụng xuất sắc y thuật cứu vãn vô số đầu sinh mệnh.[NAME] Hoạt bát thiện lương lạc quan tính cách khiến nàng chung quanh bằng hữu đông đảo, bất luận ở đâu nàng đều có thể giao đến một đám hảo bằng hữu, người xưng giao tế lâu. Tại một lần ngoài ý muốn kinh lịch bên trong, [NAME] Xuyên qua thời không đi vào tu tiên thế giới, có dạng gì kinh lịch chờ đợi nàng đâu?
200197	Bách Luyện Chi Can	[NAME] Vốn là một con ngây thơ gan, bởi vì thân thể chủ nhân thường xuyên thức đêm, thành công đã luyện thành bách luyện chi lá gan mà có được ý thức. Đáng tiếc chính là chủ nhân tại một lần trong nhập định không cẩn thận tiêu hao hết tuổi thọ, không thể không cưỡng ép phi thăng, mà chỉ để lại tiên nhân lột xác, bách luyện chi lá gan có thể phá thể mà ra, đúc thành nhân thân. Nhìn xem chủ nhân Nguyên Thần phi thăng linh hồn, hắn vô cùng hướng tới, thế là đối với người ngoài xưng -- Bay Vũ Tiên cuồng.
200198	Ma Tu Chi Tổ	[NAME] Nguyên thân từng mở ra ma tu một mạch đạo thống, người đi theo tụ tập, rất được xử sự chi đạo. Hiểu rõ từng cái môn phái đại năng yêu thích, nhiệt tình hiếu khách, thường thường mời các lộ tiên hữu đến môn phái làm khách, lấy phòng tắm hơi, cực lạc đan, xa hoa nhà ở nhiệt tình chiêu đãi. Tiên hữu hài lòng rời đi lúc, cũng sẽ lưu lại một chút vật phẩm tùy thân làm tạ lễ.\n Mà bởi vì môn phái bách phế đãi hưng, làm chưởng môn nhân, [NAME] Nguyên thân cũng sẽ tự mình đến các đại môn phái mượn một chút vật tư đến phát triển cùng kiến thiết môn phái, hắn nguyện vọng lớn nhất chính là môn phái có thể lần nữa quật khởi, trở thành tu tiên giới trụ cột vững vàng.[NAME] Cũng kế thừa mình nguyên thân tín niệm.
300001	Đại Năng Điểm Hóa	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Thụ [TNAME] Điểm hóa mà thông linh, thức tỉnh bản thân ý thức, trở thành tinh quái.
300002	Thiên Địa Thông Linh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Tại một trận lôi bạo bên trong ngẫu lấy được thiên địa linh cơ, vậy mà thức tỉnh bản thân ý thức, trở thành tinh quái.
300003	Thiên Địa Thông Linh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Tại một trận chướng khí bên trong ngẫu lấy được thiên địa linh cơ, vậy mà thức tỉnh bản thân ý thức, trở thành tinh quái.
300004	Thiên Địa Thông Linh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Tại một trận mưa to bên trong ngẫu lấy được thiên địa linh cơ, vậy mà thức tỉnh bản thân ý thức, trở thành tinh quái.
300005	Thiên Địa Thông Linh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Tại một trận gió phơn bên trong ngẫu lấy được thiên địa linh cơ, vậy mà thức tỉnh bản thân ý thức, trở thành tinh quái.
300006	Thiên Địa Thông Linh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Tại một trận bão cát bên trong ngẫu lấy được thiên địa linh cơ, vậy mà thức tỉnh bản thân ý thức, trở thành tinh quái.
300007	Thiên Địa Thông Linh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TIME] Tại một trận linh khí bộc phát bên trong ngẫu lấy được thiên địa linh cơ, vậy mà thức tỉnh bản thân ý thức, trở thành tinh quái.
300008	Linh Tính Giác Tỉnh	[NAME] Vốn là một cái [ITEM], vốn nên tận vật dùng mà tiêu vong. Nhưng mà [NAME] Cơ duyên trời tạo, tại [TNAME] Bên người thâm niên lâu ngày linh tính tích lũy, vậy mà tại [TIME] Ngẫu nhiên thức tỉnh bản thân ý thức, trở thành tinh quái.
300009	Đan Dược Thành Linh	[NAME] Nguyên thân chính là đan dược, tại lần thứ nhất phục dụng linh đan dược vật lúc, sẽ không sinh ra tính kháng dược.
300010	Xan Thực Thành Linh	[NAME] Nguyên thân chính là đồ ăn, trời sinh liền có được rất cao uống khí năng lực.
300011	Huyền Phách Thành Linh	[NAME] Nguyên thân chính là huyền phách, tại u túy cùng linh túy lúc, xác suất thành công đề cao 1 Lần.
300012	Linh Thạch Thành Linh	[NAME] Nguyên thân chính là linh thạch, hắn trời sinh có nhiều hơn linh khí.
300013	Phù Chú Thành Linh	[NAME] Nguyên thân chính là phù chú, tại đeo phù chú lúc, có thể ngoài định mức đeo một trương phù chú.
300014	Trang Bị Thành Linh	[NAME] Nguyên thân chính là trang bị, tại xuyên trang bị lúc, trang bị hiệu quả đề cao gấp đôi.
300015	Trấn Vật Thành Linh	[NAME] Nguyên thân chính là phong thuỷ trấn vật, nhận được phong thuỷ trấn vật ảnh hưởng lúc, hiệu quả đề cao gấp đôi.
300016	Vật Tài Thành Linh	[NAME] Nguyên thân chính là [ITEM], [NAME] Có thể thông qua nuốt [ITEM] Thu hoạch được trưởng thành.
300017	Pháp Bảo Thành Linh	[NAME] Nguyên thân chính là pháp bảo, [NAME] Khống chế pháp bảo lúc càng thêm thuận buồm xuôi gió.
300018	Kiến Trúc Thành Linh	[NAME] Nguyên thân chính là kiến trúc, [NAME] Có thể thông qua phục dụng các loại kiến trúc vật liệu đến tái tạo thân thể.
300019	Thảo Mộc Thành Linh	[NAME] Nguyên thân chính là cỏ cây, [NAME] Mỗi ngày đều đang kéo dài mà chậm chạp trưởng thành.
300020	Phàm Vật Thành Linh	[NAME] Nguyên thân không đáng giá nhắc tới mười phần bình thường, nhưng cuối cùng như thế, hắn vẫn là thu hoạch được thông linh cơ duyên, có thể nói khí vận thông thiên.
300022	Tạo Hóa Tố Thể	[NAME] Thân thể chính là sử dụng tạo hóa ngọc tử thi triển pháp lực tố thể mà thành, bởi vậy [NAME] Có được cơ hồ hoàn mỹ nhục thể. Cái này không thể không nói là khoáng thế cơ duyên.
310001	Yêu Tộc Hóa Hình	Từ yêu quái biến hóa mà thành
310002	Đoạt Xá Hóa Hình	Đoạt xá yêu tộc, sau đó biến hóa mà thành
400000	Hùng Yêu Hóa Hình	[NAME] Nguyên thân chính là gấu yêu hóa hình, trời sinh lười biếng, nhưng tứ chi phát triển am hiểu chiến đấu, cường tráng nhục thể khiến cho không sợ giá lạnh cùng các loại Ngũ Hành tổn thương.
400001	Thỏ Yêu Hóa Hình	[NAME] Nguyên thân chính là thỏ yêu biến hóa, thính giác linh mẫn, phản ứng cực nhanh, tư duy nhanh nhẹn. Nhưng là trời sinh nhát gan, không yêu xã giao, tâm tính vội vàng xao động.
400002	Kê Yêu Hóa Hình	[NAME] Nguyên thân chính là Kê Yêu biến hóa, trời sinh giấc ngủ cực ít, mười phần chăm chỉ, tu hành càng nhanh. Quần cư sinh hoạt khiến cho am hiểu hơn xã giao.
400003	Lang Yêu Hóa Hình	[NAME] Nguyên thân chính là lang yêu biến hóa, xảo trá kiên nhẫn, am hiểu đi săn cùng chiến đấu.
400004	Xà Yêu Hóa Hình	[NAME] Nguyên thân chính là xà yêu biến hóa, cảm giác linh mẫn, tấn mãnh như điện. Đồng thời thính giác rất yếu, vị giác nhạy cảm, phi thường sợ lửa. Thời kỳ viễn cổ, xà yêu Luyện Thể giả muốn rèn luyện thân thể hóa hình thành rồng, lọt vào long tộc chèn ép, bởi vậy cơ hồ diệt tuyệt, cũng không có lưu truyền hạ cái gì luyện thể áo nghĩa.
400005	Trư Yêu Hóa Hình	[NAME] Nguyên thân chính là Trư yêu biến hóa, thân thể cường tráng, sức ăn cực lớn, dã man cuồng mãnh, giỏi về đem đồ ăn chuyển hóa thành tinh nguyên. Nhưng khuyết thiếu linh tính, trí lực khá thấp.
400006	Oa Yêu Hóa Hình	[NAME] Nguyên thân chính là con ếch yêu hóa hình, thích ứng tính cực mạnh. Bên ngoài thân thiên phú bài tiết dịch nhờn đối với phần lớn thương thế đều rất có ích lợi, đồng thời tự thân nhỏ bé tiêu chuẩn khiến cho am hiểu hơn đan khí.
400007	Quy Yêu Hóa Hình	[NAME] Nguyên thân chính là quy yêu biến hóa, hành động chậm chạp, nhưng là rất trường thọ, tâm tính không tệ, cũng cực thiện tự vệ.
400008	Miêu Yêu Hóa Hình	[NAME] Nguyên thân chính là miêu yêu biến hóa, nó không nguyện ý làm bất luận cái gì nặng nề sự vụ, nhưng rất có linh tính cùng mị lực, giỏi về ẩn nấp hành tung của mình, tiềm lực trác tuyệt.
400009	Hổ Yêu Hóa Hình	[NAME] Nguyên thân chính là hổ yêu biến hóa, chính là vạn thú chi vương, rất có tính công kích.
400010	Ngưu Yêu Hóa Hình	[NAME] Nguyên thân chính là ngưu yêu biến hóa, trâu cần cù chăm chỉ dịu dàng ngoan ngoãn, tâm tính ổn trọng, mười phần cường tráng, am hiểu nông sự. Đồng thời đặc biệt hệ tiêu hoá, khiến cho đối thảo dược chi tính nhận biết viễn siêu người khác.
400011	Mạch Yêu Hóa Hình	[NAME] Nguyên thân chính là mạch yêu hóa hình, ngây thơ chân thành, lại nghịch ngợm lại lười biếng. Thân thể cùng âm dương đồng đạo, đối với tu hành có nhất định trợ giúp.
500001	Patriarch	Transmigrated as the bastard of a noble family. As a bastard, Noah has never had access to many resources of his family. Instead, he often found himself ostracized and suppressed. He eventually finds a way to escape and reach the Royal Academy where his true potential gets unlocked and his future starts to appear bright.
500002	Interdimensional travel	After exploring his world to its fullest, Noah decides to travel toward another world through a dimensional passage.
500003	Alicia's Familiar	Alicia's familiar is a white cat named Snow. When Snow powered up, she can shift into a white tiger.
500004	Portal Gate	When Alicia and Regaleon were in the forest doing there usual business they each saw a portal glowing. They thought it was weird but they were curious and so they were sucked in unknowingly and they just realized they were in another world
500005	Regaleon's Familiar	Regaleon's familiar is a brown falcon named Tempest. When Tempest is powered up, he can shape shift into a red phoenix.
500006	Portal Gate	When Alicia and Regaleon were in the forest doing there usual business they each saw a portal glowing. They thought it was weird but they were curious and so they were sucked in unknowingly and they just realized they were in another world
500007	Fortune Panda	By being the fortune god's oldest but most forgettable disciple, he had always been able to live a long and slothful life. It was until the Heavenly Emperor who wished to celebrate the new year with something spectacular by asking each and every God to have their oldest disicple perform a trick, or feat to show the emperor.  While eventually the cat discple got chosen to Fortune. It was primarily because the Panda who pushed that responsibility to the fortune cat, due to the fact that he was too lazy to do it in the first place.
500008	Punished Panda	He is the forgotten disciple of the Fortune God and he was sent to the realm as punishment to rebuild his cultivation of fortune after he had done a great disservice to the the Fortune God\nBeing kicked out of the heavenly realm by his master to recultivate the cultivation of heavenly fortune and earn ten million dollars before able to return to the heavenly realm.
500009	Machine Goddess	She was captured as a child and experimented on with a new prototype known as nanobots. After countless experiments, she was the first to survive and became the stronger nanomancer, a mage who uses nanobots as a weapon. However, the scientists kept her chained up using machines against her. However, she was soon saved by a hero and she decided to join his party. Unfortunately, the hero betrayed her over his jealously of her power and she was slain. Reincarnating into a different world, she was now a monster known as a snow girl who can use the power of ice. With ice, she supports her nanobots in combat by freezing her enemies then shattering them with swords and guns made from her nanobots.
500010	Nanomancer	Chaos gave Shiro her favour and allowed her to retain her memories and powers in her next reincarnation.\nShe wakes up alone in the wilderness and is almost eaten by wolves, but her instincts, skills and powers kick in. So she is able to defeat and eat the wolves' mana!
500011	The Tantrum Prince	Kresnik is the Prince of Ritz, bethrothed to Princess ALINEA. When she dies and incarnates into Ara, a young woman in modern day Japan, Kres is also reincarnated into Ara's fiance, Homura Ryuu, heir to the most influential family in Japan.
500012	Fate Arrangement	Reincarnated due to his fate being tied with Alinea's\nKresnik is reborn as Homura Ryuu under a normal reincarnation (it is Alinea who dies and transmigrates)
